Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"13-1258-2006","2006-09-12 00:00:00","53262","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1070.06","1070.06","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1259-2006","2006-09-12 00:00:00","49007","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","750000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-126-2006","2006-02-22 00:00:00","56877","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1260-2006","2006-09-12 00:00:00","43607","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","745000","1111.03","1111.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1261-2006","2006-09-12 00:00:00","46172","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","715000","1163.05","1163.05","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1262-2006","2006-09-12 00:00:00","44840","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1083.9","1083.9","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1263-2006","2006-09-12 00:00:00","63658","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","750000","1150.14","1150.14","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1264-2006","2006-09-12 00:00:00","52837","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1097.28","1097.28","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1265-2006","2006-09-12 00:00:00","53945","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1292","1292","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1266-2006","2006-09-12 00:00:00","60484","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","750000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1267-2006","2006-09-12 00:00:00","73889","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1426.62","1426.62","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1268-2006","2006-09-12 00:00:00","62978","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","500000","1257.44","1257.44","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-1269-2006","2006-09-12 00:00:00","50825","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1070.34","1070.34","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-127-2006","2006-02-22 00:00:00","46512","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","750000","1174.48","1174.48","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1270-2006","2006-09-12 00:00:00","46031","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","750000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1271-2006","2006-09-12 00:00:00","67946","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1096.26","1096.26","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1273-2006","2006-09-12 00:00:00","43604","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","720000","1108.43","1108.43","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1274-2006","2006-09-12 00:00:00","78727","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1114.84","1114.84","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1275-2006","2006-09-12 00:00:00","27146","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Eyal Nasser","Land","Commercial","2436000","542.55","542.55","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-1276-2006","2006-09-12 00:00:00","78675","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","5000000","482.45","482.45","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1277-2006","2006-09-12 00:00:00","56034","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-1278-2006","2006-09-12 00:00:00","45368","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1107.03","1107.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1279-2006","2006-09-12 00:00:00","51717","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1111.49","1111.49","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-128-2006","2006-02-22 00:00:00","44554","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1220.93","1220.93","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1280-2006","2006-09-12 00:00:00","51586","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1074.98","1074.98","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1281-2006","2006-09-12 00:00:00","93601","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2440000","1025.96","1025.96","","","","Marina Mall Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-1282-2006","2006-09-12 00:00:00","84131","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","1190000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1283-2006","2006-09-13 00:00:00","94973","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2925000","988.18","1101.35","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-1284-2006","2006-09-13 00:00:00","87132","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2583872","818.06","884.62","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-1285-2006","2006-09-13 00:00:00","87735","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","38998229","3369.13","3369.13","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1286-2006","2006-09-14 00:00:00","58756","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","3063596","278.71","278.71","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1287-2006","2006-09-14 00:00:00","70419","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Shiba Fourth","Land","Residential","1998871","2322.58","2322.58","","","","Creek Metro Station","","IMG World Adventures","0","0","",""
"13-1288-2006","2006-09-14 00:00:00","70413","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Shiba Fourth","Land","Residential","1821913","2322.58","2322.58","","","","Creek Metro Station","","IMG World Adventures","0","0","",""
"13-1289-2006","2006-09-14 00:00:00","70420","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Shiba Fourth","Land","Residential","1821913","2322.58","2322.58","","","","Creek Metro Station","","IMG World Adventures","0","0","",""
"13-129-2006","2006-02-22 00:00:00","44482","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","643125","1131","1131","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1290-2006","2006-09-17 00:00:00","75470","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","2731936","251.67","251.67","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-1291-2006","2006-09-17 00:00:00","87409","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2500000","1025.74","1025.74","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-1292-2006","2006-09-17 00:00:00","61123","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1114.84","1115.11","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1294-2006","2006-09-17 00:00:00","80775","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","7500000","173.82","175.22","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-1295-2006","2006-09-17 00:00:00","25291","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","3500000","184.13","184.13","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-1296-2006","2006-09-17 00:00:00","53440","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","1746025","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-1297-2006","2006-09-18 00:00:00","86679","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","1704000","988.49","1101.72","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-1298-2006","2006-09-18 00:00:00","57579","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Eyal Nasser","Land","Commercial","6766000","457.55","457.55","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-1299-2006","2006-09-18 00:00:00","76254","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Qusais First","Land","Commercial","12000000","2674.68","2674.68","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-13-2006","2006-01-16 00:00:00","59967","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","4000000","1972.33","1972.33","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-130-2006","2006-02-22 00:00:00","60530","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1300-2006","2006-09-18 00:00:00","82133","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","7094000","1820.9","1820.9","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1301-2006","2006-09-19 00:00:00","67035","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Port Saeed","Land","Commercial","10200000","3334.29","3334.29","","","","Deira City Centre","Dubai Mall","Dubai International Airport","0","0","",""
"13-1302-2006","2006-09-19 00:00:00","91005","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","17349547","1056.68","1056.68","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1303-2006","2006-09-19 00:00:00","75284","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Government Housing","6500000","1202.63","1202.63","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1304-2006","2006-09-19 00:00:00","54966","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","3500000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1305-2006","2006-09-19 00:00:00","60534","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","750000","929.03","929.03","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-1306-2006","2006-09-19 00:00:00","68312","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Garhoud","Land","Residential","3000000","1029.74","1029.74","","","","Airport Terminal 1 Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1307-2006","2006-09-19 00:00:00","68982","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","115000000","2038.66","2038.66","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1309-2006","2006-09-20 00:00:00","60837","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","600000","301.93","301.93","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-131-2006","2006-02-22 00:00:00","16428","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","687000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1310-2006","2006-09-20 00:00:00","47623","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","750000","1601","1601","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1311-2006","2006-09-21 00:00:00","73290","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","3253800","206.99","204.48","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1313-2006","2006-09-21 00:00:00","84673","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","25000000","1393.36","1393.36","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1314-2006","2006-09-21 00:00:00","68938","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda First","Land","Commercial","61000000","3587.73","3587.73","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1315-2006","2006-09-21 00:00:00","86427","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","3000000","988.62","988.62","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-1316-2006","2006-09-21 00:00:00","57178","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","1941549","1087.89","1087.89","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1317-2006","2006-09-21 00:00:00","61128","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Hamriya","Land","Commercial","5800000","169.73","169.73","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1318-2006","2006-09-24 00:00:00","35707","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Khabeesi","Land","Commercial","10000000","2240.82","2240.82","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1319-2006","2006-09-24 00:00:00","84507","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","21318565","1393.55","1393.55","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-132-2006","2006-02-22 00:00:00","17094","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","375000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1320-2006","2006-09-24 00:00:00","87229","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2505000","932.67","932.67","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-1321-2006","2006-09-24 00:00:00","60225","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mararr","Land","Residential","11000000","502.14","502.14","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-1322-2006","2006-09-25 00:00:00","54781","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","4000000","896.14","896.14","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1323-2006","2006-09-25 00:00:00","86489","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","3272500","817.3","817.3","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-1324-2006","2006-09-25 00:00:00","62338","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","3840000","1365.67","1365.67","","","","Noor Bank Metro Station","Dubai Mall","Burj Al Arab","0","0","",""
"13-1325-2006","2006-09-25 00:00:00","78237","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Rega","Land","Commercial","48337186","900.97","900.97","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1326-2006","2006-09-26 00:00:00","30004","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2700000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1327-2006","2006-09-26 00:00:00","40323","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential","1088117","181.16","181.16","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"13-1328-2006","2006-09-26 00:00:00","58838","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","1250000","921.13","921.13","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1329-2006","2006-09-27 00:00:00","48240","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","7000000","2787.09","2787.09","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-133-2006","2006-02-22 00:00:00","30291","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","375000","924.57","924.57","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1330-2006","2006-09-27 00:00:00","57174","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","146724","1141.03","1141.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1331-2006","2006-09-27 00:00:00","87156","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","3825000","933.45","933.45","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-1332-2006","2006-09-27 00:00:00","29846","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","15000000","1852.39","1852.39","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1333-2006","2006-09-27 00:00:00","48815","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","2167199","655.15","655.15","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1334-2006","2006-09-28 00:00:00","17920","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","260029","917.88","917.88","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1335-2006","2006-10-01 00:00:00","47728","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","1640000","671.22","671.22","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1336-2006","2006-10-01 00:00:00","91008","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","8474652","1056.86","1056.86","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1337-2006","2006-10-01 00:00:00","78817","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","5574660","1381.19","2179.28","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1338-2006","2006-10-01 00:00:00","8077","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1286521","232.26","232.26","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1339-2006","2006-10-01 00:00:00","83254","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","1693203","1094.77","1094.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-134-2006","2006-02-22 00:00:00","59241","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","745000","910.45","910.45","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1340-2006","2006-10-01 00:00:00","11930","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1286521","224.45","224.45","","","","","","","0","0","",""
"13-1341-2006","2006-10-01 00:00:00","8972203","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Business Bay","Land","Commercial","60000000","11148.36","1858.68","","","","","","","0","0","",""
"13-1342-2006","2006-10-01 00:00:00","29484","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3000000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1343-2006","2006-10-02 00:00:00","51911","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","751474","1079.16","1079.16","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1344-2006","2006-10-02 00:00:00","89633","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha First","Land","Residential","5100000","2638.45","2638.45","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1345-2006","2006-10-02 00:00:00","48649","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","30000000","733.65","733.65","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1346-2006","2006-10-02 00:00:00","86860","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2800000","989.33","989.33","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-1347-2006","2006-10-02 00:00:00","90621","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","25375000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1348-2006","2006-10-02 00:00:00","90219","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","25375000","1431.64","1431.64","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1349-2006","2006-10-02 00:00:00","82798","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","7000000","1143.08","1143.08","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-135-2006","2006-02-22 00:00:00","73161","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1350-2006","2006-10-02 00:00:00","43343","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Port Saeed","Land","Commercial","60000000","1976.05","1976.05","","","","Deira City Centre","Dubai Mall","Dubai International Airport","0","0","",""
"13-1351-2006","2006-10-02 00:00:00","81852","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","7203593","1323.87","1323.87","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1352-2006","2006-10-03 00:00:00","82162","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","17049052","4914.85","4914.85","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1353-2006","2006-10-03 00:00:00","94320","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Mirdif","Land","Commercial","15000000","7690.32","7690.32","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1354-2006","2006-10-03 00:00:00","68740","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","4000000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1355-2006","2006-10-03 00:00:00","88243","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","37000000","2048.51","2048.51","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1356-2006","2006-10-03 00:00:00","93376","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda First","Land","Commercial","19200226","2931.83","2931.83","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1357-2006","2006-10-04 00:00:00","25826","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","4925544","204.39","204.39","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1358-2006","2006-10-04 00:00:00","68301","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Qusais Second","Land","Residential","30000000","3716.12","3716.12","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1359-2006","2006-10-04 00:00:00","124757","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah First","Land","Commercial","19000000","2393","2393","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-136-2006","2006-02-22 00:00:00","92819","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","745000","2276.12","2276.12","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
